index,answer
7834,choice='B' probability=0.8
7835,choice='D' probability=0.8
7836,choice='C' probability=0.7
7837,choice='D' probability=0.8
7838,choice='A' probability=0.8
7839,choice='E' probability=0.7
7840,choice='C' probability=0.7
7841,choice='C' probability=0.9
7842,choice='C' probability=0.8
7843,choice='D' probability=0.95
7844,choice='B' probability=0.9
7845,choice='B' probability=0.75
7846,choice='C' probability=0.8
7847,choice='B' probability=0.8
7848,choice='C' probability=0.9
7849,choice='C' probability=0.2
7850,choice='B' probability=0.9
7851,choice='A' probability=0.8
7852,choice='E' probability=0.9
7853,choice='C' probability=0.2
7854,choice='D' probability=0.9
7855,choice='D' probability=0.8
7856,choice='C' probability=0.9
7857,choice='B' probability=0.85
7858,choice='B' probability=0.85
7859,choice='D' probability=0.8
7860,choice='B' probability=0.8
7861,
7862,choice='D' probability=0.95
7863,choice='A' probability=0.8
7864,choice='E' probability=0.8
7865,choice='C' probability=0.8
7866,choice='E' probability=0.8
7867,choice='A' probability=0.8
7868,choice='D' probability=0.9
7869,choice='E' probability=0.8
7870,choice='A' probability=0.95
7871,choice='C' probability=0.8
7872,choice='A' probability=0.4
7873,choice='A' probability=0.8
7874,choice='C' probability=0.9
7875,choice='C' probability=0.9
7876,choice='E' probability=0.9
7877,choice='C' probability=0.9
7878,choice='C' probability=0.8
7879,choice='C' probability=0.9
7880,choice='B' probability=0.99
7881,choice='E' probability=0.85
7882,choice='E' probability=0.8
7883,choice='A' probability=0.95
7884,choice='A' probability=0.8
7885,choice='E' probability=0.9
7886,choice='B' probability=0.9
7887,choice='C' probability=0.9
7888,choice='E' probability=0.95
7889,choice='A' probability=0.8
7890,choice='C' probability=0.9
7891,choice='B' probability=0.8
7892,choice='C' probability=0.9
7893,choice='C' probability=0.75
7894,choice='B' probability=0.8
7895,choice='C' probability=0.9
7896,choice='B' probability=0.2
7897,choice='C' probability=0.7
7898,choice='D' probability=0.75
7899,choice='B' probability=0.7
7900,choice='B' probability=0.8
7901,
7902,choice='C' probability=0.8
7903,choice='B' probability=0.2
7904,choice='A' probability=0.9
7905,choice='C' probability=0.8
7906,choice='C' probability=0.9
7907,choice='B' probability=0.8
7908,choice='E' probability=0.85
7909,choice='D' probability=0.8
7910,choice='D' probability=0.9
7911,choice='C' probability=0.8
7912,choice='D' probability=0.9
7913,choice='B' probability=0.8
7914,choice='E' probability=0.7
7915,choice='B' probability=0.8
7916,choice='E' probability=0.8
7917,choice='A' probability=0.8
7918,choice='E' probability=0.8
7919,
7920,choice='A' probability=0.2
7921,choice='C' probability=0.8
7922,choice='E' probability=0.95
7923,choice='D' probability=0.95
7924,choice='A' probability=0.2
7925,choice='B' probability=0.85
7926,
7927,choice='E' probability=0.85
7928,choice='C' probability=0.8
7929,choice='C' probability=0.8
7930,choice='C' probability=0.9
7931,choice='A' probability=0.8
7932,choice='E' probability=0.9
7933,choice='E' probability=0.8
7934,choice='A' probability=0.4
7935,choice='A' probability=0.7
7936,choice='B' probability=0.8
7937,choice='A' probability=0.9
7938,choice='E' probability=0.8
7939,choice='C' probability=0.8
7940,choice='C' probability=0.4
7941,choice='C' probability=0.8
7942,
7943,choice='A' probability=0.7
7944,choice='B' probability=0.9
7945,choice='C' probability=0.7
7946,choice='D' probability=0.8
7947,choice='A' probability=0.8
7948,choice='E' probability=0.8
7949,choice='E' probability=0.7
7950,choice='E' probability=0.8
7951,choice='C' probability=0.95
7952,choice='C' probability=0.95
7953,choice='C' probability=0.9
7954,choice='A' probability=0.7
7955,choice='D' probability=0.8
7956,choice='C' probability=0.8
7957,choice='A' probability=0.8
7958,choice='B' probability=0.8
7959,choice='C' probability=0.8
7960,choice='D' probability=0.9
7961,choice='B' probability=0.8
7962,
7963,choice='C' probability=0.9
7964,choice='A' probability=0.85
7965,choice='A' probability=0.8
7966,choice='D' probability=0.95
7967,choice='B' probability=0.8
7968,choice='A' probability=0.8
7969,choice='C' probability=0.8
7970,choice='D' probability=0.9
7971,choice='D' probability=0.95
7972,choice='B' probability=0.8
7973,choice='B' probability=0.8
7974,choice='E' probability=0.8
7975,choice='E' probability=0.85
7976,choice='D' probability=0.85
7977,choice='A' probability=0.9
7978,choice='A' probability=0.9
7979,choice='A' probability=0.4
7980,choice='A' probability=0.8
7981,choice='E' probability=0.9
7982,choice='C' probability=0.8
7983,choice='D' probability=0.75
7984,choice='D' probability=0.6
7985,choice='B' probability=0.85
7986,choice='B' probability=0.8
7987,choice='C' probability=0.8
7988,choice='A' probability=0.2
7989,choice='C' probability=0.5
7990,choice='C' probability=0.2
7991,choice='E' probability=0.95
7992,choice='D' probability=0.8
7993,choice='A' probability=0.7
7994,choice='E' probability=0.7
7995,choice='C' probability=0.75
7996,choice='A' probability=0.2
7997,choice='B' probability=0.8
7998,choice='E' probability=0.8
7999,choice='C' probability=0.2
8000,choice='B' probability=0.85
8001,choice='C' probability=0.4
8002,choice='D' probability=0.8
8003,choice='A' probability=0.9
8004,choice='E' probability=0.95
8005,choice='D' probability=0.9
8006,choice='C' probability=0.6
8007,choice='C' probability=0.8
8008,choice='B' probability=0.7
8009,choice='A' probability=0.9
8010,choice='A' probability=0.9
8011,choice='E' probability=0.8
8012,choice='C' probability=0.85
8013,choice='C' probability=0.9
8014,choice='C' probability=0.8
8015,choice='E' probability=0.95
8016,choice='B' probability=0.8
8017,choice='A' probability=0.85
8018,choice='C' probability=0.8
8019,choice='C' probability=0.2
8020,choice='D' probability=0.9
8021,choice='B' probability=0.85
8022,choice='C' probability=0.2
8023,choice='A' probability=0.0
8024,choice='A' probability=0.7
8025,choice='A' probability=0.8
8026,choice='B' probability=0.95
8027,choice='C' probability=0.95
8028,choice='C' probability=0.7
8029,choice='E' probability=0.85
8030,choice='D' probability=0.9
8031,choice='C' probability=0.8
8032,choice='E' probability=0.9
8033,choice='B' probability=0.9
8034,choice='A' probability=0.8
8035,choice='E' probability=0.8
8036,choice='A' probability=0.75
8037,choice='C' probability=0.8
8038,choice='E' probability=0.8
8039,choice='C' probability=0.4
8040,choice='C' probability=0.7
8041,choice='C' probability=0.8
8042,choice='D' probability=0.95
8043,choice='D' probability=0.8
8044,choice='B' probability=0.8
8045,choice='C' probability=0.5
8046,choice='C' probability=0.9
8047,choice='A' probability=0.85
8048,choice='B' probability=0.9
8049,choice='B' probability=0.9
8050,choice='D' probability=0.9
8051,choice='B' probability=0.7
8052,choice='C' probability=0.9
8053,choice='E' probability=0.85
8054,choice='A' probability=0.85
8055,choice='C' probability=0.9
8056,choice='B' probability=0.9
8057,choice='A' probability=0.8
8058,choice='A' probability=0.95
8059,choice='A' probability=0.9
8060,choice='C' probability=0.8
8061,choice='C' probability=0.9
8062,choice='A' probability=0.8
8063,
8064,choice='A' probability=0.9
8065,choice='B' probability=0.95
8066,choice='D' probability=0.8
8067,choice='C' probability=0.85
8068,choice='B' probability=0.9
8069,choice='D' probability=0.8
8070,choice='D' probability=0.8
8071,choice='D' probability=0.8
8072,choice='A' probability=0.95
8073,choice='B' probability=0.8
8074,choice='C' probability=0.9
8075,
8076,choice='C' probability=0.2
8077,choice='C' probability=0.85
8078,choice='C' probability=0.4
8079,choice='D' probability=0.8
8080,choice='D' probability=0.9
8081,choice='D' probability=0.95
8082,choice='B' probability=0.2
8083,choice='C' probability=0.7
8084,choice='E' probability=0.8
8085,
8086,choice='D' probability=0.8
8087,choice='A' probability=0.7
8088,choice='A' probability=0.8
8089,choice='A' probability=0.8
8090,choice='B' probability=0.15
8091,choice='C' probability=0.9
8092,choice='E' probability=0.7
8093,choice='E' probability=0.95
8094,choice='D' probability=0.9
8095,choice='A' probability=0.9
8096,choice='C' probability=0.8
8097,choice='B' probability=0.85
8098,choice='A' probability=0.8
8099,choice='B' probability=0.9
8100,choice='C' probability=0.85
8101,choice='C' probability=0.05
8102,choice='E' probability=0.9
8103,choice='E' probability=0.8
8104,choice='E' probability=0.8
8105,choice='A' probability=0.9
8106,choice='D' probability=0.95
8107,choice='C' probability=0.95
8108,choice='C' probability=0.2
8109,choice='D' probability=0.6
8110,choice='A' probability=0.2
8111,choice='E' probability=0.95
8112,choice='B' probability=0.8
8113,choice='C' probability=0.9
8114,choice='A' probability=0.8
8115,choice='A' probability=0.95
8116,choice='C' probability=0.9
8117,choice='A' probability=0.95
8118,choice='A' probability=0.8
8119,choice='B' probability=0.25
8120,choice='C' probability=0.8
8121,choice='A' probability=0.9
8122,choice='A' probability=0.7
8123,choice='C' probability=0.9
8124,choice='C' probability=0.9
8125,choice='C' probability=0.2
8126,choice='B' probability=0.9
8127,choice='B' probability=0.9
8128,choice='A' probability=0.2
8129,choice='B' probability=0.95
8130,choice='B' probability=0.85
8131,choice='C' probability=0.4
8132,choice='B' probability=0.85
8133,choice='D' probability=0.9
8134,choice='D' probability=0.9
8135,choice='C' probability=0.9
8136,choice='A' probability=0.8
8137,choice='C' probability=0.9
8138,choice='B' probability=0.8
8139,
8140,choice='C' probability=0.9
8141,choice='C' probability=0.8
8142,choice='D' probability=0.9
8143,choice='A' probability=0.85
8144,choice='D' probability=0.8
8145,choice='A' probability=0.8
8146,choice='A' probability=0.2
8147,choice='C' probability=0.8
8148,choice='D' probability=0.8
8149,choice='D' probability=0.8
8150,choice='A' probability=0.95
8151,choice='B' probability=0.4
8152,choice='A' probability=0.95
8153,choice='A' probability=0.95
8154,choice='A' probability=0.7
8155,choice='B' probability=0.8
8156,choice='B' probability=0.7
8157,choice='B' probability=0.8
8158,choice='A' probability=0.85
8159,choice='C' probability=0.8
8160,choice='C' probability=0.8
8161,choice='B' probability=0.8
8162,choice='D' probability=0.85
8163,choice='C' probability=0.4
8164,choice='C' probability=0.8
8165,choice='C' probability=0.95
8166,choice='C' probability=0.75
8167,choice='D' probability=0.7
8168,choice='B' probability=0.75
8169,
8170,choice='D' probability=0.95
8171,choice='D' probability=0.9
8172,choice='D' probability=0.8
8173,choice='E' probability=0.9
8174,choice='B' probability=0.7
8175,choice='E' probability=0.9
8176,choice='B' probability=0.8
8177,choice='C' probability=0.8
8178,choice='C' probability=0.2
8179,choice='D' probability=0.95
8180,choice='C' probability=0.8
8181,choice='C' probability=0.9
8182,choice='B' probability=0.8
8183,choice='D' probability=0.8
8184,choice='C' probability=0.8
8185,
8186,choice='A' probability=0.8
8187,choice='E' probability=0.95
8188,choice='C' probability=0.7
8189,choice='C' probability=0.8
8190,choice='D' probability=0.8
8191,choice='B' probability=0.8
8192,choice='D' probability=0.9
8193,choice='A' probability=0.85
8194,choice='A' probability=0.8
8195,choice='A' probability=0.2
8196,choice='C' probability=0.2
8197,choice='D' probability=0.8
8198,choice='B' probability=0.8
8199,choice='C' probability=0.9
8200,choice='A' probability=0.9
8201,choice='C' probability=0.8
8202,choice='A' probability=0.6
8203,choice='C' probability=0.85
8204,choice='A' probability=0.8
8205,choice='B' probability=0.8
8206,choice='B' probability=0.8
8207,choice='B' probability=0.25
8208,choice='C' probability=0.8
8209,choice='A' probability=0.7
8210,choice='D' probability=0.8
8211,choice='D' probability=0.7
8212,choice='B' probability=0.8
8213,choice='C' probability=0.8
8214,choice='A' probability=0.95
8215,choice='D' probability=0.99
8216,choice='C' probability=0.8
8217,choice='C' probability=0.9
8218,choice='C' probability=0.95
8219,choice='C' probability=0.9
8220,choice='C' probability=0.9
8221,choice='B' probability=0.8
8222,choice='A' probability=0.8
8223,choice='E' probability=0.4
8224,choice='D' probability=0.8
8225,
8226,choice='D' probability=0.9
8227,choice='C' probability=0.8
8228,choice='B' probability=0.95
8229,choice='C' probability=0.8
8230,choice='B' probability=0.8
8231,
8232,choice='C' probability=0.4
8233,choice='C' probability=0.9
8234,
8235,
8236,choice='B' probability=0.2
8237,choice='A' probability=0.9
8238,choice='A' probability=0.8
8239,choice='B' probability=0.8
8240,choice='A' probability=0.8
8241,choice='C' probability=0.9
8242,choice='A' probability=0.8
8243,choice='D' probability=0.8
8244,choice='A' probability=0.9
8245,choice='D' probability=0.95
8246,choice='B' probability=0.99
8247,choice='D' probability=0.8
8248,choice='B' probability=0.8
8249,choice='B' probability=0.85
8250,choice='E' probability=0.6
8251,choice='C' probability=0.4
8252,choice='E' probability=0.85
8253,choice='E' probability=0.7
8254,choice='B' probability=0.85
8255,choice='E' probability=0.9
8256,choice='C' probability=0.9
8257,choice='A' probability=0.8
8258,choice='D' probability=0.8
8259,choice='C' probability=0.6
8260,choice='D' probability=0.85
8261,choice='C' probability=0.2
8262,choice='C' probability=0.7
8263,choice='B' probability=0.75
8264,choice='C' probability=0.8
8265,choice='C' probability=0.8
8266,choice='B' probability=0.8
8267,choice='A' probability=0.25
8268,choice='E' probability=0.9
8269,choice='E' probability=0.5
8270,choice='C' probability=0.85
8271,choice='A' probability=0.9
8272,choice='C' probability=0.9
8273,choice='E' probability=0.4
8274,choice='C' probability=0.9
8275,choice='D' probability=0.95
8276,choice='B' probability=0.8
8277,choice='D' probability=0.8
8278,choice='C' probability=0.8
8279,choice='C' probability=0.8
8280,choice='E' probability=0.9
8281,choice='B' probability=0.9
